Betreiber: LfU-Süd
Pegelkennziffer (PKZ): 5825200
Messstellenname: Trebatsch, Schleuse OP
Gewaessername: Spree/Krumme Spree
Abstand zu Muendung: 
AEO [qkm]: 
Pegelnullpunkt: 38.434  PNP_NN 
ETRS 89_3_Ost: 442054.000246
ETRS 89_3_Nord: 5771473.000414
Geografische Laenge:  14.154209
Geografische Breite:  52.090784
Parameter: W [cm]
Datum;Uhrzeit;Wert[cm];Status des Werts
13.06.1994;00:00:00;261;Gut
14.06.1994;00:00:00;261;Gut
15.06.1994;00:00:00;262;Gut
16.06.1994;00:00:00;262;Gut
17.06.1994;00:00:00;262;Gut
18.06.1994;00:00:00;260;Gut
19.06.1994;00:00:00;260;Gut
20.06.1994;00:00:00;260;Gut
21.06.1994;00:00:00;260;Gut
22.06.1994;00:00:00;260;Gut
23.06.1994;00:00:00;260;Gut
24.06.1994;00:00:00;259;Gut
25.06.1994;00:00:00;259;Gut
26.06.1994;00:00:00;263;Gut
27.06.1994;00:00:00;263;Gut
28.06.1994;00:00:00;263;Gut
29.06.1994;00:00:00;263;Gut
30.06.1994;00:00:00;263;Gut
01.07.1994;00:00:00;251;Gut
02.07.1994;00:00:00;250;Gut
03.07.1994;00:00:00;250;Gut
04.07.1994;00:00:00;250;Gut
05.07.1994;00:00:00;250;Gut
06.07.1994;00:00:00;249;Gut
07.07.1994;00:00:00;249;Gut
08.07.1994;00:00:00;249;Gut
09.07.1994;00:00:00;249;Gut
10.07.1994;00:00:00;249;Gut
11.07.1994;00:00:00;250;Gut
12.07.1994;00:00:00;250;Gut
13.07.1994;00:00:00;251;Gut
14.07.1994;00:00:00;248;Gut
15.07.1994;00:00:00;248;Gut
16.07.1994;00:00:00;248;Gut
17.07.1994;00:00:00;248;Gut
18.07.1994;00:00:00;248;Gut
19.07.1994;00:00:00;248;Gut
20.07.1994;00:00:00;248;Gut
21.07.1994;00:00:00;248;Gut
22.07.1994;00:00:00;248;Gut
23.07.1994;00:00:00;248;Gut
24.07.1994;00:00:00;240;Gut
25.07.1994;00:00:00;238;Gut
26.07.1994;00:00:00;230;Gut
27.07.1994;00:00:00;225;Gut
28.07.1994;00:00:00;223;Gut
29.07.1994;00:00:00;219;Gut
30.07.1994;00:00:00;212;Gut
31.07.1994;00:00:00;206;Gut
01.08.1994;00:00:00;206;Gut
02.08.1994;00:00:00;200;Gut
03.08.1994;00:00:00;190;Gut
04.08.1994;00:00:00;185;Gut
05.08.1994;00:00:00;180;Gut
06.08.1994;00:00:00;175;Gut
07.08.1994;00:00:00;170;Gut
08.08.1994;00:00:00;165;Gut
09.08.1994;00:00:00;150;Gut
10.08.1994;00:00:00;145;Gut
11.08.1994;00:00:00;139;Gut
12.08.1994;00:00:00;130;Gut
13.08.1994;00:00:00;120;Gut
14.08.1994;00:00:00;114;Gut
15.08.1994;00:00:00;115;Gut
16.08.1994;00:00:00;224;Gut
17.08.1994;00:00:00;158;Gut
18.08.1994;00:00:00;167;Gut
19.08.1994;00:00:00;179;Gut
20.08.1994;00:00:00;196;Gut
21.08.1994;00:00:00;205;Gut
22.08.1994;00:00:00;214;Gut
23.08.1994;00:00:00;228;Gut
24.08.1994;00:00:00;235;Gut
25.08.1994;00:00:00;242;Gut
26.08.1994;00:00:00;251;Gut
27.08.1994;00:00:00;256;Gut
28.08.1994;00:00:00;263;Gut
29.08.1994;00:00:00;268;Gut
30.08.1994;00:00:00;268;Gut
31.08.1994;00:00:00;268;Gut
01.09.1994;00:00:00;270;Gut
02.09.1994;00:00:00;271;Gut
03.09.1994;00:00:00;272;Gut
04.09.1994;00:00:00;274;Gut
05.09.1994;00:00:00;275;Gut
06.09.1994;00:00:00;276;Gut
07.09.1994;00:00:00;278;Gut
08.09.1994;00:00:00;280;Gut
09.09.1994;00:00:00;281;Gut
10.09.1994;00:00:00;283;Gut
11.09.1994;00:00:00;281;Gut
12.09.1994;00:00:00;279;Gut
13.09.1994;00:00:00;272;Gut
14.09.1994;00:00:00;277;Gut
15.09.1994;00:00:00;277;Gut
16.09.1994;00:00:00;275;Gut
17.09.1994;00:00:00;275;Gut
18.09.1994;00:00:00;275;Gut
19.09.1994;00:00:00;275;Gut
20.09.1994;00:00:00;274;Gut
21.09.1994;00:00:00;274;Gut
22.09.1994;00:00:00;274;Gut
23.09.1994;00:00:00;276;Gut
24.09.1994;00:00:00;279;Gut
25.09.1994;00:00:00;279;Gut
26.09.1994;00:00:00;279;Gut
27.09.1994;00:00:00;279;Gut
28.09.1994;00:00:00;278;Gut
29.09.1994;00:00:00;275;Gut
30.09.1994;00:00:00;275;Gut
01.10.1994;00:00:00;274;Gut
02.10.1994;00:00:00;274;Gut
03.10.1994;00:00:00;274;Gut
04.10.1994;00:00:00;274;Gut
05.10.1994;00:00:00;274;Gut
06.10.1994;00:00:00;274;Gut
07.10.1994;00:00:00;274;Gut
08.10.1994;00:00:00;274;Gut
09.10.1994;00:00:00;275;Gut
10.10.1994;00:00:00;275;Gut
11.10.1994;00:00:00;279;Gut
12.10.1994;00:00:00;279;Gut
13.10.1994;00:00:00;279;Gut
14.10.1994;00:00:00;279;Gut
15.10.1994;00:00:00;279;Gut
16.10.1994;00:00:00;279;Gut
17.10.1994;00:00:00;279;Gut
18.10.1994;00:00:00;279;Gut
19.10.1994;00:00:00;279;Gut
20.10.1994;00:00:00;279;Gut
21.10.1994;00:00:00;277;Gut
22.10.1994;00:00:00;277;Gut
23.10.1994;00:00:00;276;Gut
24.10.1994;00:00:00;274;Gut
25.10.1994;00:00:00;273;Gut
26.10.1994;00:00:00;272;Gut
27.10.1994;00:00:00;271;Gut
28.10.1994;00:00:00;271;Gut
29.10.1994;00:00:00;271;Gut
30.10.1994;00:00:00;271;Gut
31.10.1994;00:00:00;271;Gut
01.11.1994;00:00:00;271;Gut
02.11.1994;00:00:00;271;Gut
03.11.1994;00:00:00;270;Gut
04.11.1994;00:00:00;270;Gut
05.11.1994;00:00:00;270;Gut
06.11.1994;00:00:00;270;Gut
07.11.1994;00:00:00;270;Gut
08.11.1994;00:00:00;268;Gut
09.11.1994;00:00:00;268;Gut
10.11.1994;00:00:00;268;Gut
11.11.1994;00:00:00;266;Gut
12.11.1994;00:00:00;266;Gut
13.11.1994;00:00:00;264;Gut
14.11.1994;00:00:00;264;Gut
15.11.1994;00:00:00;264;Gut
16.11.1994;00:00:00;264;Gut
17.11.1994;00:00:00;264;Gut
18.11.1994;00:00:00;264;Gut
19.11.1994;00:00:00;264;Gut
20.11.1994;00:00:00;264;Gut
21.11.1994;00:00:00;265;Gut
22.11.1994;00:00:00;267;Gut
23.11.1994;00:00:00;268;Gut
24.11.1994;00:00:00;270;Gut
25.11.1994;00:00:00;274;Gut
26.11.1994;00:00:00;275;Gut
27.11.1994;00:00:00;276;Gut
28.11.1994;00:00:00;278;Gut
29.11.1994;00:00:00;280;Gut
30.11.1994;00:00:00;281;Gut
01.12.1994;00:00:00;280;Gut
02.12.1994;00:00:00;280;Gut
03.12.1994;00:00:00;280;Gut
04.12.1994;00:00:00;280;Gut
05.12.1994;00:00:00;279;Gut
06.12.1994;00:00:00;279;Gut
07.12.1994;00:00:00;278;Gut
08.12.1994;00:00:00;278;Gut
09.12.1994;00:00:00;278;Gut
10.12.1994;00:00:00;278;Gut
11.12.1994;00:00:00;278;Gut
12.12.1994;00:00:00;278;Gut
13.12.1994;00:00:00;278;Gut
14.12.1994;00:00:00;277;Gut
15.12.1994;00:00:00;277;Gut
16.12.1994;00:00:00;276;Gut
17.12.1994;00:00:00;276;Gut
18.12.1994;00:00:00;274;Gut
19.12.1994;00:00:00;274;Gut
20.12.1994;00:00:00;274;Gut
21.12.1994;00:00:00;273;Gut
22.12.1994;00:00:00;271;Gut
23.12.1994;00:00:00;269;Gut
24.12.1994;00:00:00;265;Gut
25.12.1994;00:00:00;260;Gut
26.12.1994;00:00:00;257;Gut
27.12.1994;00:00:00;255;Gut
28.12.1994;00:00:00;255;Gut
29.12.1994;00:00:00;255;Gut
30.12.1994;00:00:00;255;Gut
31.12.1994;00:00:00;257;Gut
01.01.1995;00:00:00;258;Gut
02.01.1995;00:00:00;258;Gut
03.01.1995;00:00:00;260;Gut
04.01.1995;00:00:00;263;Gut
05.01.1995;00:00:00;267;Gut
06.01.1995;00:00:00;270;Gut
07.01.1995;00:00:00;272;Gut
08.01.1995;00:00:00;272;Gut
09.01.1995;00:00:00;274;Gut
10.01.1995;00:00:00;274;Gut
11.01.1995;00:00:00;276;Gut
12.01.1995;00:00:00;277;Gut
13.01.1995;00:00:00;279;Gut
14.01.1995;00:00:00;280;Gut
15.01.1995;00:00:00;280;Gut
16.01.1995;00:00:00;280;Gut
17.01.1995;00:00:00;278;Gut
18.01.1995;00:00:00;276;Gut
19.01.1995;00:00:00;275;Gut
20.01.1995;00:00:00;273;Gut
21.01.1995;00:00:00;277;Gut
22.01.1995;00:00:00;279;Gut
23.01.1995;00:00:00;280;Gut
24.01.1995;00:00:00;281;Gut
25.01.1995;00:00:00;282;Gut
26.01.1995;00:00:00;283;Gut
27.01.1995;00:00:00;284;Gut
28.01.1995;00:00:00;285;Gut
29.01.1995;00:00:00;285;Gut
30.01.1995;00:00:00;285;Gut
31.01.1995;00:00:00;285;Gut
01.02.1995;00:00:00;285;Gut
02.02.1995;00:00:00;285;Gut
03.02.1995;00:00:00;285;Gut
04.02.1995;00:00:00;285;Gut
05.02.1995;00:00:00;286;Gut
06.02.1995;00:00:00;285;Gut
07.02.1995;00:00:00;284;Gut
08.02.1995;00:00:00;284;Gut
09.02.1995;00:00:00;286;Gut
10.02.1995;00:00:00;288;Gut
11.02.1995;00:00:00;290;Gut
12.02.1995;00:00:00;292;Gut
13.02.1995;00:00:00;292;Gut
14.02.1995;00:00:00;292;Gut
15.02.1995;00:00:00;292;Gut
16.02.1995;00:00:00;290;Gut
17.02.1995;00:00:00;288;Gut
18.02.1995;00:00:00;287;Gut
19.02.1995;00:00:00;286;Gut
20.02.1995;00:00:00;285;Gut
21.02.1995;00:00:00;284;Gut
22.02.1995;00:00:00;283;Gut
23.02.1995;00:00:00;282;Gut
24.02.1995;00:00:00;281;Gut
25.02.1995;00:00:00;280;Gut
26.02.1995;00:00:00;279;Gut
27.02.1995;00:00:00;278;Gut
28.02.1995;00:00:00;276;Gut
01.03.1995;00:00:00;276;Gut
02.03.1995;00:00:00;276;Gut
03.03.1995;00:00:00;276;Gut
04.03.1995;00:00:00;276;Gut
05.03.1995;00:00:00;276;Gut
06.03.1995;00:00:00;276;Gut
07.03.1995;00:00:00;276;Gut
08.03.1995;00:00:00;276;Gut
09.03.1995;00:00:00;276;Gut
10.03.1995;00:00:00;276;Gut
11.03.1995;00:00:00;276;Gut
12.03.1995;00:00:00;276;Gut
13.03.1995;00:00:00;278;Gut
14.03.1995;00:00:00;279;Gut
15.03.1995;00:00:00;280;Gut
16.03.1995;00:00:00;280;Gut
17.03.1995;00:00:00;280;Gut
18.03.1995;00:00:00;280;Gut
19.03.1995;00:00:00;279;Gut
20.03.1995;00:00:00;279;Gut
21.03.1995;00:00:00;279;Gut
22.03.1995;00:00:00;279;Gut
23.03.1995;00:00:00;278;Gut
24.03.1995;00:00:00;278;Gut
25.03.1995;00:00:00;278;Gut
26.03.1995;00:00:00;278;Gut
27.03.1995;00:00:00;278;Gut
28.03.1995;00:00:00;278;Gut
29.03.1995;00:00:00;278;Gut
30.03.1995;00:00:00;278;Gut
31.03.1995;00:00:00;279;Gut
01.04.1995;00:00:00;280;Gut
02.04.1995;00:00:00;284;Gut
03.04.1995;00:00:00;287;Gut
04.04.1995;00:00:00;290;Gut
05.04.1995;00:00:00;288;Gut
06.04.1995;00:00:00;286;Gut
07.04.1995;00:00:00;284;Gut
08.04.1995;00:00:00;280;Gut
09.04.1995;00:00:00;278;Gut
10.04.1995;00:00:00;278;Gut
11.04.1995;00:00:00;278;Gut
12.04.1995;00:00:00;278;Gut
13.04.1995;00:00:00;278;Gut
14.04.1995;00:00:00;278;Gut
15.04.1995;00:00:00;278;Gut
16.04.1995;00:00:00;278;Gut
17.04.1995;00:00:00;280;Gut
18.04.1995;00:00:00;282;Gut
19.04.1995;00:00:00;284;Gut
20.04.1995;00:00:00;287;Gut
21.04.1995;00:00:00;290;Gut
22.04.1995;00:00:00;292;Gut
23.04.1995;00:00:00;294;Gut
24.04.1995;00:00:00;294;Gut
25.04.1995;00:00:00;288;Gut
26.04.1995;00:00:00;286;Gut
27.04.1995;00:00:00;279;Gut
28.04.1995;00:00:00;277;Gut
29.04.1995;00:00:00;275;Gut
30.04.1995;00:00:00;273;Gut
01.05.1995;00:00:00;272;Gut
02.05.1995;00:00:00;272;Gut
03.05.1995;00:00:00;272;Gut
04.05.1995;00:00:00;270;Gut
05.05.1995;00:00:00;268;Gut
06.05.1995;00:00:00;266;Gut
07.05.1995;00:00:00;264;Gut
08.05.1995;00:00:00;262;Gut
09.05.1995;00:00:00;265;Gut
10.05.1995;00:00:00;268;Gut
11.05.1995;00:00:00;271;Gut
12.05.1995;00:00:00;275;Gut
13.05.1995;00:00:00;279;Gut
14.05.1995;00:00:00;283;Gut
15.05.1995;00:00:00;286;Gut
16.05.1995;00:00:00;290;Gut
17.05.1995;00:00:00;294;Gut
18.05.1995;00:00:00;296;Gut
19.05.1995;00:00:00;288;Gut
20.05.1995;00:00:00;290;Gut
21.05.1995;00:00:00;286;Gut
22.05.1995;00:00:00;282;Gut
23.05.1995;00:00:00;279;Gut
24.05.1995;00:00:00;276;Gut
25.05.1995;00:00:00;273;Gut
26.05.1995;00:00:00;270;Gut
27.05.1995;00:00:00;270;Gut
28.05.1995;00:00:00;270;Gut
29.05.1995;00:00:00;272;Gut
30.05.1995;00:00:00;274;Gut
31.05.1995;00:00:00;276;Gut
01.06.1995;00:00:00;280;Gut
02.06.1995;00:00:00;280;Gut
03.06.1995;00:00:00;280;Gut
04.06.1995;00:00:00;277;Gut
05.06.1995;00:00:00;274;Gut
06.06.1995;00:00:00;272;Gut
07.06.1995;00:00:00;278;Gut
08.06.1995;00:00:00;284;Gut
09.06.1995;00:00:00;289;Gut
10.06.1995;00:00:00;286;Gut
11.06.1995;00:00:00;288;Gut
12.06.1995;00:00:00;291;Gut
13.06.1995;00:00:00;294;Gut
14.06.1995;00:00:00;296;Gut
15.06.1995;00:00:00;298;Gut
16.06.1995;00:00:00;302;Gut
17.06.1995;00:00:00;300;Gut
18.06.1995;00:00:00;298;Gut
19.06.1995;00:00:00;310;Gut
20.06.1995;00:00:00;312;Gut
21.06.1995;00:00:00;314;Gut
22.06.1995;00:00:00;314;Gut
23.06.1995;00:00:00;312;Gut
24.06.1995;00:00:00;310;Gut
25.06.1995;00:00:00;308;Gut
26.06.1995;00:00:00;306;Gut
27.06.1995;00:00:00;304;Gut
28.06.1995;00:00:00;302;Gut
29.06.1995;00:00:00;298;Gut
30.06.1995;00:00:00;294;Gut
01.07.1995;00:00:00;290;Gut
02.07.1995;00:00:00;288;Gut
03.07.1995;00:00:00;288;Gut
04.07.1995;00:00:00;294;Gut
05.07.1995;00:00:00;280;Gut
06.07.1995;00:00:00;278;Gut
07.07.1995;00:00:00;279;Gut
08.07.1995;00:00:00;272;Gut
09.07.1995;00:00:00;272;Gut
10.07.1995;00:00:00;270;Gut
11.07.1995;00:00:00;270;Gut
12.07.1995;00:00:00;269;Gut
13.07.1995;00:00:00;268;Gut
14.07.1995;00:00:00;268;Gut
15.07.1995;00:00:00;268;Gut
16.07.1995;00:00:00;268;Gut
17.07.1995;00:00:00;266;Gut
18.07.1995;00:00:00;266;Gut
19.07.1995;00:00:00;264;Gut
20.07.1995;00:00:00;264;Gut
21.07.1995;00:00:00;264;Gut
22.07.1995;00:00:00;264;Gut
23.07.1995;00:00:00;260;Gut
24.07.1995;00:00:00;258;Gut
25.07.1995;00:00:00;256;Gut
26.07.1995;00:00:00;253;Gut
27.07.1995;00:00:00;251;Gut
28.07.1995;00:00:00;250;Gut
29.07.1995;00:00:00;250;Gut
30.07.1995;00:00:00;250;Gut
31.07.1995;00:00:00;250;Gut
01.08.1995;00:00:00;248;Gut
02.08.1995;00:00:00;248;Gut
03.08.1995;00:00:00;248;Gut
04.08.1995;00:00:00;246;Gut
05.08.1995;00:00:00;244;Gut
06.08.1995;00:00:00;240;Gut
07.08.1995;00:00:00;236;Gut
08.08.1995;00:00:00;236;Gut
09.08.1995;00:00:00;236;Gut
10.08.1995;00:00:00;236;Gut
11.08.1995;00:00:00;236;Gut
12.08.1995;00:00:00;236;Gut
13.08.1995;00:00:00;236;Gut
14.08.1995;00:00:00;236;Gut
15.08.1995;00:00:00;236;Gut
16.08.1995;00:00:00;236;Gut
17.08.1995;00:00:00;236;Gut
18.08.1995;00:00:00;238;Gut
19.08.1995;00:00:00;240;Gut
20.08.1995;00:00:00;242;Gut
21.08.1995;00:00:00;244;Gut
22.08.1995;00:00:00;244;Gut
23.08.1995;00:00:00;244;Gut
24.08.1995;00:00:00;246;Gut
25.08.1995;00:00:00;249;Gut
26.08.1995;00:00:00;253;Gut
27.08.1995;00:00:00;256;Gut
28.08.1995;00:00:00;259;Gut
29.08.1995;00:00:00;260;Gut
30.08.1995;00:00:00;260;Gut
31.08.1995;00:00:00;260;Gut
01.09.1995;00:00:00;261;Gut
02.09.1995;00:00:00;272;Gut
03.09.1995;00:00:00;280;Gut
04.09.1995;00:00:00;283;Gut
05.09.1995;00:00:00;285;Gut
06.09.1995;00:00:00;288;Gut
07.09.1995;00:00:00;280;Gut
08.09.1995;00:00:00;270;Gut
09.09.1995;00:00:00;268;Gut
10.09.1995;00:00:00;266;Gut
11.09.1995;00:00:00;264;Gut
12.09.1995;00:00:00;264;Gut
13.09.1995;00:00:00;264;Gut
14.09.1995;00:00:00;266;Gut
15.09.1995;00:00:00;268;Gut
16.09.1995;00:00:00;268;Gut
17.09.1995;00:00:00;268;Gut
18.09.1995;00:00:00;269;Gut
19.09.1995;00:00:00;269;Gut
20.09.1995;00:00:00;269;Gut
21.09.1995;00:00:00;269;Gut
22.09.1995;00:00:00;272;Gut
23.09.1995;00:00:00;276;Gut
24.09.1995;00:00:00;280;Gut
25.09.1995;00:00:00;278;Gut
26.09.1995;00:00:00;276;Gut
27.09.1995;00:00:00;275;Gut
28.09.1995;00:00:00;275;Gut
29.09.1995;00:00:00;276;Gut
30.09.1995;00:00:00;278;Gut
01.10.1995;00:00:00;278;Gut
02.10.1995;00:00:00;278;Gut
03.10.1995;00:00:00;278;Gut
04.10.1995;00:00:00;278;Gut
05.10.1995;00:00:00;278;Gut
06.10.1995;00:00:00;278;Gut
07.10.1995;00:00:00;278;Gut
08.10.1995;00:00:00;276;Gut
09.10.1995;00:00:00;274;Gut
10.10.1995;00:00:00;274;Gut
11.10.1995;00:00:00;274;Gut
12.10.1995;00:00:00;274;Gut
13.10.1995;00:00:00;274;Gut
